source_site,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
 
 
            2.000 ft²
         
 
   
 
     
                                     "
Buy Rent Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"2 Bed Apartment with Staff Quarters in Westlands Area
                                         
 
 
 
 
 
                                            "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Spacious 2 Bedroom Apartment + DSQ "
Buy Rent Kenya,Kileleshwa,Apartment,120000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    4 days ago                 
   
         
 
 
   6 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Buy Rent Kenya,Kileleshwa,Apartment,120000,0,0,0,0,"2 Bed Apartment with En Suite at Mandera Road
                                         
 
 
 
 
 
                                                2 Be"
Buy Rent Kenya,Kileleshwa,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
 
 
            950 ft²
         
 
   
 
     
                                       "
Buy Rent Kenya,Nairobi Region,Apartment,150000,0,0,0,0,"3 Bed Apartment with En Suite at Mandera Road
                                         
 
 
 
 
 
                                                3 Be"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
 
 
            1.500 ft²
         
 
   
 
     
                                     "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        FURNISHED 2 BEDROOM SERENITY IN WES"
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"2 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                                2 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,60000,0,0,0,0,"1 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                                1 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,150000,0,0,0,0,"Serviced 1 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                         "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        FURNISHED 1 BEDROOM IN WESTLANDS
  "
Buy Rent Kenya,Nairobi Region,Apartment,55000,0,0,0,0,"1 Bed Apartment in Kilimani
                                         
 
 
 
 
 
                                                1 Bed Apartment in Kil"
Buy Rent Kenya,Kilimani,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        1 bedroom for rent
                "
Buy Rent Kenya,Nairobi Region,Apartment,330000,0,0,0,0,"3 Bed Apartment with En Suite at Peponi Road
                                         
 
 
 
 
 
                                                3 Bed"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        Modern 3-Bedroom Apartment for Rent"
Buy Rent Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"Serviced 1 Bed Apartment with En Suite at Lavington
                                         
 
 
 
 
 
                                              "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"1 Bedrooms
         
 
 
 
            1 Bathrooms
         
 
   
 
     
                                        Stunning 1-bedroom furnished apartm"
Buy Rent Kenya,Nairobi Region,Apartment,390000,250,0,0,0,"Furnished 3 Bed Apartment with En Suite at Peponi Rd
                                         
 
 
 
 
 
                                             "
Buy Rent Kenya,Nairobi Region,Apartment,0,250,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
 
 
            250 m²
         
 
   
 
     
                                        "
Buy Rent Kenya,Nairobi Region,Apartment,180000,0,0,0,0,"3 Bed Apartment with En Suite at Kilimani
                                         
 
 
 
 
 
                                                3 Bed Ap"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"3 Bedrooms
         
 
 
 
            3 Bathrooms
         
 
   
 
     
                                        Stunning 3 bedrooms apartment for r"
Buy Rent Kenya,Nairobi Region,Apartment,95000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   14 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        An Affordable 4bedroom Apartment
  "
Buy Rent Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"2 Bed Apartment with En Suite at Lavington
                                         
 
 
 
 
 
                                                2 Bed A"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2 bedroom to let
                  "
Property24 Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Ukurasa wa  www.property24.co.ke  hii haukupatikana 
 
 
 Hakuna ukurasa wa wavuti uliopatikana kwa anwani hii ya wavuti:  https://www.property24.co.k"
