region_cluster,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,45000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   16 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,45000,0,0,0,0,"Serviced 1 Bed Apartment with Backup Generator at Eastern Bypass
                                         
 
 
 
 
 
                                 "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,250000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite at Rhapta Road
                                         
 
 
 
 
 
                                            "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,111,0,0,0,"Furnished 2 Bed Apartment with En Suite at Brookside
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,95000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   7 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,0,0,0,0,"3 Bed Apartment with Gym in Naivasha Road
                                         
 
 
 
 
 
                                                3 Bed Ap"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"3 Bed Apartment with En Suite at General Mathenge
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,160000,150,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
     
 
         
 
 
   6 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
           "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,160000,0,0,0,0,"2 Bed Apartment with En Suite in Nyari
                                         
 
 
 
 
 
                                                2 Bed Apart"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,30000,0,0,0,0,"3 Bed Apartment with En Suite in Vipingo
                                         
 
 
 
 
 
                                                3 Bed Apa"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
             
 
 
   23 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
              "
Kilimani-Kileleshwa,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,300000,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                        "
Kilimani-Kileleshwa,"Westlands
                                     
 
 
   
   
 
 
   
                    Brookside",Apartment,250000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Brookside
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,75000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   10 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"2 Bed Apartment with En Suite at General Mathenge Road
                                         
 
 
 
 
 
                                           "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,420000,250,0,0,0,"Furnished 3 Bed Apartment with En Suite at General Mathenge
                                         
 
 
 
 
 
                                      "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,90000,0,0,0,0,"2 Bed Apartment with Swimming Pool in Kilimani
                                         
 
 
 
 
 
                                                2 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,225000,300,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   15 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,225000,300,0,0,0,"4 Bed Apartment with En Suite at Swamibapa Rd
                                         
 
 
 
 
 
                                                4 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,115000,200,0,0,0,"3 Bed Apartment with En Suite at Parklands
                                         
 
 
 
 
 
                                                3 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,100000,0,0,0,0,"3 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                                3 "
Kilimani-Kileleshwa,Westlands Area,Apartment,1,0,0,0,0,"3 Bedrooms
         
 
   
 
     
                                        3 Bedroom Apartment to Let in Westlands – KSh 1...
                        "
Kilimani-Kileleshwa,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,120000,0,0,0,0,"3 Bed Apartment with Backup Generator in Westlands Area
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,210000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                         "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   8 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite at 3Rd Avenue Beach Apartment
                                         
 
 
 
 
 
                            "
Kilimani-Kileleshwa,comfort and style at Northlands Estate,Apartment,70000,0,0,0,0,"2 Bed Apartment with En Suite in Ruiru
                                         
 
 
 
 
 
                                                2 Bed Apart"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,300000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   19 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,300000,0,0,0,0,"Furnished 3 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,350000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,258000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   18 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Studio Apartment,90000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   13 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,90000,0,0,0,0,"2 Bed Apartment in Kilimani
                                         
 
 
 
 
 
                                                2 Bed Apartment in Kil"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,240000,0,0,0,0,"4 Bed Apartment with En Suite at Ole Dume Road
                                         
 
 
 
 
 
                                                4 B"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Studio Apartment,145000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
             
 
 
   9 
 
   
   
 
 
 
 
 
   
 
 
 
 
 
 
 
 
 
     
                                            Fur"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Studio Apartment,145000,0,0,0,0,"Furnished Studio Apartment with En Suite in Nyari
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,0,0,0,0,"2 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                                2 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,250000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,90000,0,0,0,0,"2 Bed Apartment with En Suite at Kirawa Road
                                         
 
 
 
 
 
                                                2 Bed"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,80000,0,0,0,0,"Furnished 1 Bed Apartment with En Suite at Riverside Drive
                                         
 
 
 
 
 
                                       "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,180000,0,0,0,0,"4 Bed Apartment with En Suite in Parklands
                                         
 
 
 
 
 
                                                4 Bed A"
Kilimani-Kileleshwa,Parklands,Apartment,4,0,0,0,0,"4 Bedrooms
         
 
 
 
            4 Bathrooms
         
 
   
 
     
                                        Lavish 4.5 Bedroom Apartment For Re"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,55000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Yesterday                 
   
         
 
 
   4 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,85000,0,0,0,0,"2 Bed Apartment with En Suite at Near Sarit Centre
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,0,0,0,0,"2 Bed Apartment with En Suite at Riverside Lane
                                         
 
 
 
 
 
                                                2 "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,130000,65,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
             
 
 
   21 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
              "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,250000,0,0,0,0,"Serviced 3 Bed Apartment with En Suite at Nyali Mombasa
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,120000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   4 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,220000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   20 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,220000,0,0,0,0,"4 Bed Apartment with En Suite at Lavington Green
                                         
 
 
 
 
 
                                                4"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,80000,0,0,0,0,"3 Bed Apartment in Ngong Road
                                         
 
 
 
 
 
                                                3 Bed Apartment in N"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,230000,150,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   18 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,230000,150,0,0,0,"Furnished 2 Bed Apartment with En Suite at Rhapta Rd
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,160000,0,0,0,0,"Serviced 2 Bed Apartment with Backup Generator in Nyari
                                         
 
 
 
 
 
                                          "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,240,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   16 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,150000,240,0,0,0,"Furnished 3 Bed Apartment with En Suite at Laikipia Rd
                                         
 
 
 
 
 
                                           "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,105000,65,0,0,0,"1 Bed Apartment with En Suite at Brookside Grove
                                         
 
 
 
 
 
                                                1"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,160000,0,0,0,0,"Furnished 1 Bed Apartment with En Suite at Lavington
                                         
 
 
 
 
 
                                             "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,225000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   16 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,225000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite at Kileleshwa
                                         
 
 
 
 
 
                                            "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,650000,0,0,0,0,"Furnished 4 Bed Apartment with En Suite in Loresho
                                         
 
 
 
 
 
                                               "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,300000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   17 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,300000,0,0,0,0,"3 Bed Apartment with En Suite in Brookside
                                         
 
 
 
 
 
                                                3 Bed A"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,170000,250,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   9 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,503997,0,0,0,0,"Serviced 4 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                         "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   6 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                   "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,60000,0,0,0,0,"1 Bed Apartment with Backup Generator in Kilimani
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,0,0,0,0,"2 Bed Apartment with En Suite at Lantana Road
                                         
 
 
 
 
 
                                                2 Be"
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,350000,0,0,0,0,"4 Bed Apartment with En Suite at General Mathenge
                                         
 
 
 
 
 
                                                "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   11 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,110000,0,0,0,0,"2 Bed Apartment with En Suite at Mvuli Road
                                         
 
 
 
 
 
                                                2 Bed "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    2 days ago                 
   
         
 
 
   12 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
  "
Kilimani-Kileleshwa,Kilimani-Kileleshwa,Apartment,200000,0,0,0,0,"Furnished 2 Bed Apartment with En Suite at Mvuli Road
                                         
 
 
 
 
 
                                            "
